2010 Education by Immigration status in the United States, race/ethnicity, gender, age 25+, wgtd 2008-10 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
90228,14596,51467,31312,25534,5510,5429,
111648,65700,220309,197213,56013,33082,9369,
178233,32566,87432,72546,23870,11182,4794,
94238,13727,36625,25562,11420,3497,2204,
79682,10235,27248,13103,10243,2165,1763,
56644,6608,24122,10752,7633,1632,2499,
262068,80701,190034,103444,25786,13681,3488,
256673,39872,95247,61684,25997,9655,7028,
74452,7927,19183,7223,4871,1459,1005,
71780,6758,15036,6177,4068,1000,969,
63320,5330,13897,5681,5308,722,1304,
8453,21954,56365,51866,11306,2466,763,
0,17,33,200,32,0,0,
554,278,463,820,407,27,0,
3221,1147,1961,1168,251,191,53,
5934,1468,2761,1160,464,190,0,
9616,19008,55948,51256,14065,3961,1270,
462,133,635,723,163,167,0,
3243,855,1288,1178,154,30,41,
3168,522,1457,838,238,141,151,
3470,230,1121,873,442,135,154,
12002,18756,53288,47850,12933,4077,1979,
1812,562,751,924,418,107,35,
2782,790,920,1008,221,139,29,
1213,200,377,629,0,0,85,
807,292,418,144,100,64,58,
11436,9348,32590,36752,10441,5125,2037,
1865,404,633,634,181,65,212,
642,117,404,284,131,24,0,
343,44,328,141,0,19,135,
443,18,265,0,55,31,29,
21744,7708,19242,16506,4913,3040,1806,
1525,346,644,189,226,58,15,
473,11,82,60,122,0,0,
532,0,12,0,30,0,0,
348,0,0,0,61,0,0,
7050,16184,45458,66701,18742,4362,1033,
65,68,55,181,35,0,0,
63,89,337,973,273,75,13,
2832,712,938,575,382,134,134,
3314,731,1110,1011,769,148,123,
8065,14674,44937,68603,17726,6253,1821,
69,99,264,689,280,112,57,
1621,419,1133,877,243,77,74,
2760,402,1462,1266,358,29,67,
2227,247,565,338,463,102,126,
11200,16207,51876,66096,16965,5879,1940,
1093,461,865,755,505,23,111,
1458,187,1121,585,284,62,56,
1554,371,503,369,50,214,22,
1099,111,365,409,206,0,0,
11165,11078,35220,41632,10228,6325,1662,
1315,95,633,873,111,140,122,
552,225,339,122,167,14,71,
620,63,227,31,69,22,0,
520,64,165,110,43,0,0,
26081,13027,24634,21325,5483,2481,832,
1607,338,611,515,213,28,0,
848,87,126,49,19,0,0,
394,106,65,31,58,0,38,
575,43,61,47,0,0,0,
743,952,4660,8916,5156,1028,648,
0,60,40,279,107,86,0,
138,112,661,1129,824,195,33,
1468,701,2189,1976,1086,787,194,
1723,1376,4232,2516,5995,2555,861,
640,954,3886,6724,3856,1596,1252,
361,7,577,566,577,349,21,
1195,732,2033,1333,765,255,117,
915,1272,2311,1829,1630,1699,621,
1738,635,3318,463,1559,1032,234,
340,1190,3077,4567,3284,2206,1305,
271,204,1168,1137,840,272,46,
741,398,1829,1306,1218,666,192,
850,393,1546,1230,698,636,417,
860,664,660,266,718,271,52,
670,663,1868,3217,2309,1700,1125,
124,43,577,825,379,242,235,
353,419,1187,349,562,180,261,
386,268,577,118,531,18,34,
366,204,254,274,353,96,233,
545,792,1246,1190,828,831,856,
626,489,477,386,401,216,496,
757,17,439,269,166,56,22,
370,345,582,128,210,0,69,
407,0,277,140,172,0,0,
928,1403,4443,7728,6473,2057,1113,
22,0,92,261,63,34,25,
55,147,639,1572,906,228,344,
835,822,1693,2284,1594,603,191,
1473,1098,3186,2802,6233,2317,540,
705,645,3980,7116,3780,1871,787,
24,34,511,881,560,185,59,
680,548,1770,1465,1350,382,139,
2017,848,2913,2792,1950,822,333,
817,768,2786,1338,1570,1020,422,
449,522,3029,6108,3392,2091,1004,
365,352,673,1111,861,450,199,
1228,657,2470,1277,656,286,234,
916,510,1755,1127,626,519,290,
794,670,1264,662,919,189,0,
982,1204,2128,3723,1560,1310,718,
663,160,441,1168,457,364,219,
928,316,1126,573,330,42,129,
845,109,837,193,426,30,0,
475,143,491,133,522,254,274,
1074,647,2254,1880,1166,528,410,
1098,195,982,503,457,370,133,
855,58,347,150,224,27,73,
947,331,751,136,167,76,0,
742,60,362,23,92,0,0,
8090,20180,83460,112378,61217,11996,5871,
0,30,276,385,118,0,0,
113,200,1083,2490,1515,154,367,
451,403,1545,2223,1797,1122,439,
862,842,3017,3006,4280,2145,1080,
7911,16793,66915,85614,39085,14464,7123,
181,94,825,2396,1134,517,218,
251,384,1467,2574,1863,851,390,
1146,456,2096,2380,2163,1365,674,
1077,388,2200,1230,1958,872,976,
8742,15444,61570,72429,26400,11758,4863,
374,478,1726,3851,3225,1373,341,
1290,675,1625,2484,2373,939,593,
744,761,1685,1323,1402,688,632,
528,285,1106,1010,1014,283,236,
6832,6567,32836,47078,20349,8674,5029,
520,330,1394,2908,2744,1376,1066,
396,219,1083,1092,1257,542,345,
330,295,765,621,843,303,106,
330,219,483,482,909,212,250,
15178,9707,26240,28076,10245,4700,4189,
1493,882,2114,2084,1527,1094,1604,
784,361,556,550,391,249,172,
853,365,512,546,565,143,28,
558,112,431,199,269,50,103,
6383,15118,60516,128607,75614,20638,7869,
0,24,36,440,321,293,137,
26,137,1117,2333,1596,673,355,
579,335,1742,2947,1923,899,395,
926,757,2984,3399,3772,2632,729,
5234,10565,50498,101626,47186,20648,7745,
216,85,1021,2897,2024,648,448,
291,302,1495,2048,1504,464,494,
1224,778,2096,3203,2895,1464,796,
1273,518,1997,1732,2461,995,414,
6590,12855,51180,90650,36168,15692,5606,
114,280,1893,4365,2845,894,421,
1022,665,2655,3047,2208,1052,435,
1177,605,1875,2290,1483,543,299,
475,475,1345,1226,1168,387,162,
7272,9552,40139,61798,19688,10996,3972,
880,1053,2190,3438,2160,1206,433,
841,652,1120,1318,1103,511,183,
1320,518,982,655,579,135,57,
875,341,826,408,508,74,0,
17088,15868,41810,37669,10348,6776,2079,
2726,1264,3625,2889,1756,752,668,
1813,367,797,722,561,139,148,
1559,333,1010,247,444,135,167,
899,213,628,179,293,116,24
*****
