2008 Education by Immigration status, race/ethnicity, gender, age 25+, wgtd 2006-08 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
7149,20955,77568,94368,44792,9078,4051,
53,47,322,608,260,51,85,
97,152,915,1654,1159,206,189,
295,311,2103,1613,1350,971,384,
376,414,1356,1768,1827,1032,491,
7640,16907,65481,72479,33152,12138,6102,
252,112,1405,2503,1287,358,181,
252,172,1086,1746,984,503,231,
370,423,1436,1506,1729,877,887,
368,40,696,459,933,619,622,
7216,13607,58280,63182,22909,10117,4341,
331,346,1270,2362,2182,833,364,
630,552,1109,1721,1197,231,375,
692,282,975,817,1050,327,331,
16,122,357,537,473,265,228,
8444,7993,30304,39859,15714,7986,5135,
364,456,854,2178,1455,1000,688,
601,202,454,432,616,355,146,
169,325,240,271,492,186,118,
218,113,405,307,287,142,178,
15416,9717,23893,21887,7887,4356,2282,
979,1023,1224,1650,870,707,1087,
731,275,293,172,269,255,130,
362,277,115,273,288,87,29,
131,62,71,54,41,34,0,
6042,13341,57601,106531,55189,16041,5756,
0,43,264,544,920,142,175,
26,158,655,1560,1387,575,61,
321,414,1200,1556,1698,840,165,
317,377,1250,1786,1831,1613,522,
5270,10899,50790,88273,38361,13731,6417,
124,141,627,2612,2030,336,373,
548,294,1180,1890,1733,255,227,
617,565,1691,1716,1974,883,500,
290,114,1323,1120,1464,446,396,
6204,11785,51545,78135,31759,13610,4887,
380,230,1654,2854,1649,934,400,
656,453,1626,2522,1606,663,380,
483,275,1236,1201,948,381,154,
230,189,541,504,570,179,24,
6837,9358,36323,51649,16598,8661,3207,
962,893,2097,2486,1312,728,446,
976,604,866,691,562,140,122,
620,347,604,422,249,141,45,
367,345,410,150,210,42,55,
18902,14853,38685,30131,7953,4883,1668,
1833,1196,2995,2326,1291,426,432,
1067,193,454,299,297,65,80,
895,243,418,179,218,68,81,
325,114,212,20,32,28,0
*****
