2010 Education by Immigration status in New Hampshire, race/ethnicity, gender, age 25+, wgtd 2008-10 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
0,27,258,240,0,0,0,
0,0,0,0,0,0,0,
0,0,24,0,17,8,0,
10,0,0,40,0,0,0,
12,85,83,320,112,0,24,
0,17,68,232,101,48,0,
0,0,0,0,0,0,0,
0,0,0,0,86,0,0,
0,33,0,0,83,80,0,
0,0,70,119,11,19,41,
50,0,207,521,100,0,0,
0,0,71,0,0,0,0,
0,0,0,364,0,0,0,
0,0,56,0,0,0,0,
0,0,95,0,0,0,0,
55,0,0,45,89,0,70,
0,0,0,83,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,49,0,0,0,
0,8,28,107,42,26,0,
0,0,0,0,0,40,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,44,129,248,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
77,25,27,187,80,0,0,
0,0,113,253,0,73,0,
0,0,0,0,121,0,0,
139,0,45,0,0,11,0,
0,0,0,61,0,0,39,
23,198,232,48,0,0,0,
0,0,13,103,34,153,0,
0,0,0,0,0,0,0,
0,0,27,68,0,0,0,
0,0,146,0,0,0,0,
0,0,0,27,38,0,0,
0,0,104,147,27,0,0,
0,0,0,0,52,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
69,0,0,0,0,0,0,
0,32,42,25,0,66,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
83,0,0,0,0,0,0,
0,0,42,163,191,71,0,
0,0,0,43,10,0,39,
0,0,43,161,0,0,0,
0,0,120,114,182,162,56,
0,28,116,0,488,446,184,
0,0,11,29,49,18,0,
0,0,62,0,22,135,0,
8,42,138,13,68,43,0,
30,31,18,86,351,394,136,
75,0,32,72,294,193,94,
0,0,11,40,78,61,0,
0,53,0,0,107,0,32,
0,46,70,22,82,83,36,
0,0,400,0,239,68,27,
55,29,28,34,0,93,40,
0,0,0,72,58,0,21,
0,17,0,0,49,100,29,
32,0,0,20,84,23,0,
0,29,0,33,49,0,37,
36,0,64,0,52,29,0,
0,0,29,0,0,33,0,
112,0,32,4,28,181,17,
0,26,39,0,0,0,0,
0,0,0,0,0,0,0,
46,0,0,0,66,0,0,
72,0,0,103,243,0,20,
0,0,0,0,31,0,0,
0,0,19,71,30,38,0,
0,11,0,210,132,164,20,
61,48,463,159,414,550,114,
0,0,0,25,48,28,65,
0,0,85,32,50,0,128,
0,66,41,85,128,0,49,
74,89,52,72,248,369,86,
46,57,179,227,132,115,36,
0,0,0,36,34,48,20,
0,81,150,55,64,9,0,
61,41,0,81,67,52,26,
0,90,65,25,78,181,35,
18,0,0,35,0,0,0,
0,0,0,0,0,0,0,
186,126,143,133,126,13,0,
121,0,35,0,68,63,0,
0,22,0,0,46,0,0,
111,0,41,0,0,0,0,
0,0,109,0,0,1,26,
72,43,139,0,0,0,0,
58,31,66,0,37,0,0,
26,0,43,133,0,0,0,
25,0,23,0,32,0,0,
27,348,533,209,463,188,20,
0,0,0,0,0,0,0,
0,0,82,0,54,0,0,
179,0,9,0,0,0,0,
241,0,66,36,56,0,0,
141,223,403,409,264,0,43,
0,0,17,66,0,0,0,
347,0,93,229,0,0,0,
38,0,0,143,0,0,0,
57,0,0,110,36,0,0,
27,0,397,245,207,146,34,
0,0,50,136,0,0,21,
28,25,121,158,54,51,0,
52,0,50,20,26,0,0,
69,0,14,0,0,0,0,
0,46,40,106,60,53,0,
0,0,25,54,0,143,0,
0,0,69,0,0,0,0,
137,0,18,0,0,0,0,
0,0,0,0,0,0,0,
85,0,68,124,10,0,0,
0,45,30,0,0,0,31,
82,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,34,0,0,0,0,
47,6,233,621,338,31,18,
0,0,0,0,0,0,0,
0,0,0,0,16,0,0,
91,0,92,0,111,0,0,
196,0,96,87,104,0,66,
29,0,257,650,283,132,0,
0,0,0,0,0,0,0,
0,120,99,148,33,36,0,
111,0,236,24,0,58,0,
115,0,229,74,181,73,36,
30,0,174,187,247,27,0,
0,0,94,118,25,0,0,
0,54,49,0,155,40,0,
346,0,102,96,11,34,0,
0,0,180,0,0,0,0,
223,144,131,135,78,81,0,
0,0,0,0,43,0,0,
0,0,0,0,0,17,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
76,21,53,83,24,0,0,
59,17,203,0,77,26,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,75,94,80,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
75,0,0,0,0,0,0,
85,0,30,65,0,39,34,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,34,0,0,0,0,0,
0,0,0,0,0,0,0,
21,0,206,87,0,73,35,
93,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
72,17,42,76,57,11,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
81,0,39,0,8,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,26,0,129,45,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,32,71,24,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,33,12,146,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,82,86,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
16,56,0,0,0,0,44,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,61,0,52,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,86,0,37,0,
0,0,45,0,36,0,38,
0,0,0,0,0,0,0,
0,0,0,0,45,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,28,0,13,19,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,93,0,
0,0,0,0,0,0,0,
0,0,0,18,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,31,0,0,0,
0,0,0,0,0,0,0,
0,0,0,8,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,63,0,0,0,0,
0,0,0,0,0,0,0,
0,0,42,0,0,0,0,
0,0,0,0,0,0,0,
17,0,0,43,0,0,0,
0,0,109,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,33,37,84,0,0,
0,0,0,0,0,0,0,
0,0,0,36,22,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,10,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,21,228,377,93,15,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,20,0,22,0,0,
271,0,419,105,147,7,43,
0,0,0,0,27,0,0,
0,0,0,0,0,0,0,
0,0,0,44,0,0,0,
0,0,0,0,25,0,0,
62,44,299,348,87,41,0,
0,0,0,0,0,0,0,
46,0,0,0,0,0,0,
0,0,0,0,0,0,58,
0,0,0,0,0,0,0,
20,33,66,84,137,132,0,
0,0,38,0,0,0,57,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
37,0,0,0,0,0,0,
29,0,98,36,15,34,13,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,182,201,273,30,47,
0,0,0,26,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,38,0,24,
0,0,132,457,205,141,0,
0,0,0,0,0,0,0,
0,0,0,0,35,0,0,
0,0,0,0,0,0,0,
35,0,0,0,12,0,0,
7,12,272,166,215,98,0,
0,0,11,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,150,183,40,141,0,
0,0,23,71,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
29,0,0,0,0,0,0,
75,0,95,139,42,23,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0
*****
