2010 Education by Immigration status in Idaho, race/ethnicity, gender, age 25+, wgtd 2008-10 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
24,0,0,0,0,0,0,
18,0,0,53,0,0,21,
0,0,107,147,0,0,0,
0,0,0,0,0,0,0,
0,37,0,0,0,0,0,
37,0,0,0,0,0,0,
0,0,25,0,15,0,0,
0,21,141,55,12,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,25,43,269,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,80,593,93,63,0,
0,0,0,0,30,0,0,
0,0,0,163,0,0,0,
34,0,0,41,46,68,0,
14,0,94,94,52,332,31,
0,29,29,8,305,81,25,
0,0,0,94,0,0,115,
0,0,76,35,55,48,0,
0,0,0,0,0,80,93,
92,0,0,30,66,74,93,
13,0,145,12,244,0,0,
0,0,0,32,131,87,0,
0,0,22,68,0,0,36,
0,53,0,0,61,93,24,
70,0,25,27,0,0,147,
0,0,246,149,94,33,0,
9,0,0,0,0,0,19,
53,0,28,0,22,0,0,
0,0,0,0,0,0,43,
0,72,0,0,0,0,0,
0,0,99,99,0,22,64,
33,35,60,183,22,0,0,
0,0,36,0,0,0,0,
0,26,0,0,35,0,0,
77,0,0,0,0,0,0,
0,123,39,490,78,36,24,
0,0,0,120,0,0,0,
0,0,54,20,78,0,0,
0,52,36,89,42,0,0,
50,0,173,96,556,147,0,
0,0,0,342,72,0,0,
0,0,0,129,0,75,0,
45,16,0,120,142,28,0,
33,27,141,156,280,63,0,
71,23,0,147,332,32,37,
0,26,14,74,176,0,0,
55,0,132,40,0,0,0,
142,0,125,266,53,14,0,
0,57,128,60,67,0,0,
0,68,27,0,0,37,0,
0,63,92,19,101,126,38,
95,0,5,98,0,0,0,
0,0,30,53,0,0,0,
8,0,0,0,171,0,0,
49,0,0,118,0,0,0,
2,0,124,51,77,0,0,
50,52,0,181,156,0,0,
0,0,32,0,0,0,0,
0,50,0,0,0,0,0,
58,0,29,0,0,0,0,
351,768,2899,1831,265,45,79,
6,89,25,18,44,0,0,
159,191,51,0,0,0,0,
1994,260,763,228,218,0,0,
2064,368,754,209,0,0,27,
581,300,1673,1092,563,196,36,
248,31,143,602,0,0,0,
1486,412,484,234,11,0,0,
1221,223,452,141,21,51,0,
493,169,213,331,132,63,10,
340,610,884,980,308,29,137,
801,96,145,73,35,71,18,
1420,197,116,242,0,0,44,
643,24,0,57,0,78,31,
223,0,249,51,0,0,0,
282,105,448,588,111,54,30,
754,126,167,155,0,0,0,
515,0,23,0,0,0,0,
132,41,13,0,0,0,0,
273,0,20,0,48,0,0,
524,125,466,186,48,16,0,
431,62,86,0,32,0,0,
31,34,0,0,0,0,0,
50,0,16,56,0,0,0,
99,0,17,0,0,0,0,
266,426,1760,2461,677,13,36,
0,74,0,60,0,45,0,
94,104,555,243,22,0,0,
1190,220,586,409,0,20,26,
1090,329,865,163,25,64,0,
870,402,1839,1671,351,86,0,
250,47,231,117,56,0,0,
949,226,109,152,22,0,0,
1607,141,231,29,137,60,0,
801,25,123,52,86,0,0,
720,379,735,1646,461,56,0,
202,126,164,93,17,0,0,
720,25,159,98,0,0,0,
418,80,71,52,0,0,0,
265,0,90,27,0,0,0,
335,57,335,464,162,0,0,
666,16,291,170,40,0,0,
179,39,0,109,34,0,0,
313,0,0,100,0,0,0,
115,33,14,0,0,0,0,
921,212,391,212,47,0,0,
266,76,150,38,0,0,0,
129,0,0,0,0,0,0,
97,0,7,0,0,0,0,
156,0,0,0,0,0,0,
0,238,418,478,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
36,84,0,0,0,0,0,
77,58,611,360,14,0,0,
0,0,0,0,0,0,0,
57,25,0,0,0,0,0,
0,0,40,0,0,0,0,
0,0,0,0,0,0,0,
16,206,246,100,47,0,24,
0,0,30,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
92,83,327,249,55,0,30,
0,0,0,20,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
241,93,191,224,47,62,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,115,364,536,42,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
56,0,0,0,0,0,0,
49,0,0,0,0,0,0,
31,23,458,477,192,41,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
28,69,338,603,194,57,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
45,91,329,372,80,15,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
169,119,277,119,47,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,53,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,44,0,38,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,26,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,36,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,12,
32,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
42,8,0,6,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
22,122,575,435,153,91,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
26,7,357,381,324,66,37,
0,0,0,0,0,0,0,
0,0,0,68,0,0,0,
0,0,0,0,0,0,21,
0,0,0,0,0,0,0,
85,37,504,566,101,112,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
31,0,294,293,136,11,16,
0,0,0,0,0,0,36,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
56,29,181,202,102,13,63,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
89,196,408,1029,271,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,14,0,0,
52,44,254,477,348,55,53,
0,0,13,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,14,41,0,
0,0,0,0,0,0,0,
149,242,294,494,172,0,0,
0,0,23,2,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,108,260,497,38,45,0,
0,0,0,0,0,25,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
153,59,297,193,123,0,44,
0,0,0,48,0,0,0,
39,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0
*****
