2010 Education by Immigration status in Ohio, race/ethnicity, gender, age 25+, wgtd 2008-10 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,69,59,38,0,
0,0,0,0,0,31,48,
0,0,70,174,105,41,31,
0,0,0,0,0,0,0,
0,0,2,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,17,46,0,0,
0,0,64,44,0,37,0,
0,0,0,0,0,0,0,
0,0,21,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,113,0,19,0,0,
30,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,28,0,0,0,0,
0,0,30,0,0,0,0,
297,1005,2510,2834,1221,271,94,
0,0,0,0,0,0,0,
0,0,0,0,22,0,0,
0,0,0,0,0,0,0,
0,0,9,107,83,68,29,
87,805,2629,1807,847,226,241,
0,0,18,50,20,0,41,
0,0,0,31,0,26,0,
61,29,44,33,68,0,29,
25,0,41,0,89,0,162,
261,414,2202,1673,937,207,108,
0,0,223,35,149,26,0,
0,32,19,0,64,64,15,
0,0,0,34,101,0,28,
0,0,0,0,28,0,0,
210,196,1703,1158,425,403,161,
0,0,0,0,45,26,58,
0,0,0,35,0,0,0,
0,0,0,0,0,58,0,
0,0,0,0,83,0,0,
596,398,679,856,246,150,206,
24,0,20,113,23,49,41,
33,0,0,0,0,0,0,
0,0,0,0,22,0,0,
0,0,0,0,0,0,0,
93,440,2248,4716,1124,423,248,
0,0,0,0,12,0,0,
0,0,0,152,0,0,0,
0,0,47,41,0,0,8,
34,0,54,78,63,0,0,
189,368,1850,3400,1525,445,290,
0,0,33,11,36,0,0,
0,0,0,0,0,0,0,
0,0,22,67,0,46,0,
0,0,59,0,72,45,0,
339,628,1888,2257,1266,478,93,
0,0,0,125,58,88,50,
32,0,21,72,35,0,0,
0,0,0,0,74,0,0,
24,30,0,0,11,0,0,
178,417,1351,1561,393,403,259,
23,0,0,0,93,41,19,
0,6,0,0,42,0,0,
46,157,0,0,0,0,0,
0,0,41,0,86,0,0,
965,615,1564,782,230,221,209,
47,52,22,87,39,0,65,
0,0,20,0,0,0,0,
0,0,0,0,0,0,0,
0,26,0,0,0,0,0
*****
