2010 Education by Immigration status in Texas, race/ethnicity, gender, age 25+, wgtd 2008-10 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
235,0,0,0,19,0,0,
50,30,0,0,0,0,0,
43,43,0,47,0,0,0,
202,70,194,953,163,85,57,
0,0,0,0,0,0,0,
0,0,0,59,0,0,0,
0,37,110,105,159,28,0,
143,0,24,71,446,282,84,
213,90,107,501,81,18,66,
0,0,0,0,27,0,0,
17,0,0,108,31,41,0,
121,22,222,29,249,85,227,
172,0,88,45,104,82,0,
29,140,281,472,316,222,140,
0,0,152,0,114,0,0,
0,20,0,199,0,19,0,
92,0,0,177,31,0,0,
0,0,32,63,23,23,0,
149,133,240,304,182,85,53,
0,0,0,48,61,69,22,
0,0,0,0,0,24,0,
0,0,56,0,32,0,34,
0,0,0,91,0,0,0,
43,10,198,21,97,35,24,
22,12,39,64,21,24,0,
48,0,0,28,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
140,151,449,540,174,38,100,
0,0,0,24,0,0,0,
0,64,78,102,0,21,23,
0,35,83,67,0,49,0,
213,31,124,301,394,357,0,
184,67,262,404,51,136,0,
24,0,8,0,0,0,0,
243,0,29,0,53,85,0,
91,61,90,365,19,65,23,
28,42,23,52,53,56,0,
75,62,493,597,224,44,91,
44,0,154,70,0,19,0,
0,147,97,56,0,0,0,
0,35,32,131,23,0,0,
0,62,0,0,31,26,0,
331,189,278,223,138,43,9,
0,0,19,10,70,0,0,
0,0,0,46,18,0,0,
0,0,0,0,31,0,0,
59,0,0,22,0,0,0,
163,86,148,226,0,0,98,
82,0,164,18,0,0,0,
0,0,0,0,32,0,0,
0,0,0,0,0,58,0,
0,0,0,0,0,0,0,
270,733,4168,6596,3252,618,253,
0,0,0,0,0,0,0,
0,0,118,61,82,0,23,
29,0,65,32,226,31,0,
74,35,140,254,390,75,50,
493,766,2520,5102,2449,829,474,
0,0,74,94,19,0,0,
16,0,25,66,180,90,0,
24,0,32,56,316,108,102,
25,0,161,76,82,24,161,
458,460,3142,4546,1868,928,234,
0,0,67,143,304,95,29,
51,27,131,90,205,154,24,
29,0,34,40,17,90,0,
10,0,20,33,119,0,24,
496,192,1635,2353,1590,678,199,
0,0,23,82,160,183,71,
35,0,0,52,197,68,0,
0,0,50,28,0,0,0,
26,0,0,0,31,0,34,
722,475,1529,2336,721,365,310,
42,31,28,118,68,25,44,
240,8,0,38,0,0,0,
132,18,72,22,144,0,0,
66,0,29,15,39,0,0,
288,579,3295,7797,4331,1080,505,
0,0,0,20,0,0,0,
0,44,0,154,22,0,22,
25,0,32,259,16,24,0,
0,0,134,168,417,155,0,
360,667,2094,5515,2913,1174,420,
0,0,129,133,105,0,0,
