2010 Education by Immigration status in Colorado, race/ethnicity, gender, age 25+, wgtd 2008-10 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
898,88,28,0,50,18,35,
3110,4506,12592,16980,6378,1262,255,
0,67,47,32,0,26,0,
417,471,669,862,241,49,53,
6370,2558,3740,1886,462,0,0,
5906,1238,4716,1844,1360,289,91,
1654,3388,9041,14876,5074,1802,461,
335,499,500,329,134,38,0,
2708,846,2179,966,178,17,0,
7426,1427,3177,1447,947,276,48,
3668,780,1600,492,916,110,95,
2150,3706,11175,10407,4402,1284,249,
977,454,524,731,233,46,0,
2691,189,711,367,193,297,114,
2775,290,767,566,138,75,64,
1957,108,441,109,363,48,69,
2722,2403,7887,6937,1305,906,258,
1298,114,481,450,170,262,57,
824,133,445,70,175,0,31,
1390,130,242,153,0,136,0,
1172,80,158,41,50,0,0,
7529,3994,6761,3513,670,318,204,
1348,158,573,210,252,29,0,
113,31,168,62,0,0,0,
870,0,148,0,68,44,0,
820,132,162,23,64,0,0,
104,285,1274,1425,332,118,26,
0,0,0,0,0,0,0,
99,0,0,0,0,0,0,
116,30,0,53,14,0,0,
0,139,111,26,0,0,0,
292,456,1446,1420,427,175,12,
143,0,0,30,0,0,0,
19,20,21,0,0,0,0,
8,32,0,0,0,0,0,
0,0,0,0,0,0,0,
178,490,948,1044,90,79,0,
0,0,0,0,6,0,0,
0,0,0,62,0,0,0,
23,0,0,0,0,0,0,
0,93,0,0,0,0,0,
125,182,568,786,319,205,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
54,0,0,0,0,0,0,
133,180,299,321,86,35,22,
36,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
167,303,1046,1379,469,50,29,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
78,48,0,0,0,0,0,
20,0,0,30,0,0,0,
93,164,912,1480,419,157,0,
0,0,39,21,0,0,0,
80,8,31,22,0,0,0,
33,0,0,0,64,0,0,
0,0,0,0,0,22,0,
267,170,847,1839,421,105,38,
0,78,0,0,0,0,0,
59,0,0,0,0,0,0,
62,0,0,0,0,0,0,
0,0,35,0,0,0,0,
69,333,831,802,193,182,0,
74,0,0,0,0,0,27,
0,0,0,0,0,0,0,
90,0,0,0,0,0,0,
36,0,0,0,0,0,0,
289,257,489,233,83,82,0,
26,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
63,0,0,0,0,0,0,
59,33,114,209,65,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
79,0,0,0,0,0,0,
0,0,0,0,164,97,0,
0,0,6,207,96,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,98,0,0,
0,0,0,0,115,102,0,
0,0,101,61,99,83,96,
0,0,35,0,69,0,0,
0,0,0,0,33,0,0,
0,0,0,0,0,0,0,
0,0,0,0,104,0,0,
0,0,0,73,23,53,0,
0,0,0,0,22,0,0,
6,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,23,0,29,33,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,57,70,99,45,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
74,0,0,0,29,0,0,
0,0,0,0,153,98,0,
0,0,62,32,68,0,0,
0,0,0,30,0,0,0,
0,0,0,0,27,0,0,
21,0,0,0,99,0,0,
0,0,108,25,0,119,0,
0,6,13,236,138,22,157,
0,0,0,54,0,0,0,
0,0,50,0,0,0,29,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
15,32,62,159,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
66,0,0,0,0,0,0,
0,0,0,0,0,0,0,
38,13,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,28,0,0,0,0,
0,0,0,0,0,0,0,
47,376,1344,2146,1446,240,174,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,37,0,25,35,130,0,
0,0,0,0,49,19,0,
32,210,1256,2026,1104,410,162,
0,0,0,0,19,0,0,
0,0,0,0,0,32,31,
25,0,30,115,26,8,0,
36,0,0,0,0,0,22,
106,271,1197,1561,613,131,114,
0,0,0,52,22,18,0,
27,15,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,16,41,0,0,29,
21,35,390,1193,594,104,154,
0,34,27,30,76,0,0,
0,0,30,0,0,31,0,
0,0,34,0,54,0,0,
0,0,0,0,0,0,0,
28,164,338,578,99,55,83,
29,0,0,0,32,26,75,
0,0,0,27,14,0,0,
0,0,0,41,0,0,0,
0,0,0,0,0,0,0,
58,247,891,2311,1411,578,30,
0,0,0,45,0,0,0,
0,0,0,59,37,0,0,
0,20,36,29,0,0,0,
109,0,46,126,0,91,0,
97,349,696,2000,1245,699,126,
0,0,30,0,85,19,0,
29,0,0,24,24,0,0,
0,0,126,0,26,22,0,
0,0,0,26,69,0,0,
97,369,905,1861,877,448,91,
0,0,20,246,0,0,40,
0,0,0,0,24,0,41,
0,0,27,0,0,0,0,
0,0,0,0,0,22,0,
41,227,320,1340,641,165,0,
0,0,0,0,0,0,0,
0,71,30,24,0,16,0,
0,0,0,0,0,0,0,
0,0,27,0,0,0,0,
69,205,555,669,171,60,0,
0,21,56,0,25,0,0,
0,0,0,0,0,31,0,
0,0,0,0,0,0,0,
0,0,35,0,0,0,0
*****
