2010 Education by Immigration status in Washington, race/ethnicity, gender, age 25+, wgtd 2008-10 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
0,0,0,0,0,0,0,
92,654,1807,2395,331,395,0,
0,0,0,0,35,0,0,
0,0,0,0,0,0,0,
121,0,0,0,0,0,0,
111,0,55,51,0,0,0,
181,384,1943,2934,778,220,63,
0,0,0,9,0,0,0,
0,0,5,31,0,0,74,
204,0,0,143,0,0,0,
34,0,0,10,0,0,0,
298,689,1876,3017,817,454,123,
53,0,21,0,69,0,0,
10,0,19,32,0,0,0,
0,30,0,46,0,0,0,
22,0,0,40,0,0,0,
331,650,805,1892,754,151,73,
0,0,0,51,0,27,0,
0,0,42,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
307,451,1049,1306,183,126,35,
51,0,18,12,8,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,33,250,140,0,0,
0,0,0,10,0,0,0,
0,0,0,30,33,0,0,
0,0,0,0,0,0,0,
0,0,115,0,79,0,0,
69,42,70,416,381,0,64,
0,0,0,0,0,0,0,
23,0,0,0,0,0,0,
0,0,78,29,0,0,0,
0,0,119,27,0,0,24,
16,30,39,112,236,0,31,
0,0,0,0,0,0,0,
0,0,78,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
30,0,26,73,56,107,7,
0,0,0,0,39,0,32,
0,0,0,0,0,0,0,
0,0,0,0,109,0,0,
0,0,0,0,0,0,0,
33,0,0,30,9,0,27,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
82,0,0,87,0,0,0,
0,92,51,207,139,83,36,
