2010 Education by Immigration status in Virginia, race/ethnicity, gender, age 25+, wgtd 2008-10 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
0,0,110,281,187,222,0,
0,0,0,38,0,0,22,
0,0,70,0,0,0,0,
0,0,0,0,0,0,0,
0,0,116,0,70,0,0,
0,0,58,77,20,52,30,
0,0,0,22,0,0,0,
59,0,0,0,0,35,0,
0,0,0,32,21,0,0,
52,0,0,0,0,0,0,
0,63,38,0,0,22,22,
18,0,0,0,0,0,36,
0,0,0,0,0,0,0,
0,0,102,0,49,0,0,
0,0,0,0,0,0,0,
0,67,236,225,432,97,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
86,0,20,0,43,0,0,
0,0,327,47,160,65,0,
0,0,128,184,90,83,11,
0,0,0,0,0,0,0,
0,45,0,0,85,0,37,
0,0,24,30,0,156,0,
30,0,133,0,26,162,121,
0,0,150,254,206,82,50,
0,0,0,46,0,0,0,
0,0,0,0,0,0,0,
0,0,0,58,44,33,0,
0,54,0,22,72,0,0,
0,0,61,29,47,29,77,
0,0,0,17,0,0,0,
0,0,117,0,0,0,0,
0,0,91,0,0,0,0,
0,0,0,0,0,0,0,
0,0,17,30,50,17,0,
21,0,21,0,0,0,0,
0,0,62,0,0,0,0,
0,45,0,0,0,0,0,
0,0,0,0,0,0,0,
195,228,1834,3067,2391,405,240,
0,0,25,0,0,0,0,
0,0,0,60,35,0,0,
39,0,25,136,21,36,31,
36,0,48,147,20,141,45,
186,634,840,1768,1416,498,139,
0,0,51,99,0,0,0,
42,0,0,29,61,47,0,
55,0,42,141,189,64,33,
74,0,16,33,115,0,0,
0,335,806,1300,965,527,268,
0,0,41,57,117,32,14,
23,44,30,61,142,80,34,
0,0,38,54,65,0,37,
0,0,73,67,13,44,0,
145,35,441,818,365,235,160,
0,8,0,30,55,0,0,
0,32,37,0,0,58,27,
0,29,32,0,28,34,0,
92,38,0,45,45,0,0,
255,140,702,532,198,151,59,
0,0,0,49,35,28,37,
0,0,0,19,37,36,0,
0,0,0,0,0,0,0,
16,0,0,29,0,0,0,
124,338,1118,2926,2625,1162,423,
0,0,0,0,113,0,27,
0,0,28,0,26,0,0,
57,0,100,93,82,0,0,
17,0,78,198,254,216,96,
24,113,954,1907,1489,1100,230,
0,0,23,101,0,32,49,
0,0,0,76,33,34,77,
27,0,41,33,148,76,45,
0,0,0,35,176,0,0,
108,191,749,2278,928,356,155,
0,0,0,369,142,13,29,
23,13,72,187,68,25,0,
0,24,58,67,65,53,25,
67,2,43,118,64,0,0,
77,224,608,976,656,441,86,
0,0,86,23,21,27,0,
0,0,57,56,0,31,0,
0,0,0,77,0,29,0,
123,0,0,32,22,0,0,
177,330,670,854,296,199,34,
87,140,126,61,29,0,0,
103,31,30,52,0,0,0,
66,0,0,0,0,0,0,
28,52,0,0,0,0,0
*****
