2010 Education by Immigration status in Nebraska, race/ethnicity, gender, age 25+, wgtd 2008-10 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
0,0,0,0,0,0,0,
0,0,0,0,0,0,98,
0,0,0,0,0,0,0,
0,0,135,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,33,
0,0,0,34,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,39,0,82,0,0,
0,0,0,14,42,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,8,0,0,0,0,
0,0,18,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,102,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,35,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,274,273,581,272,75,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,24,80,96,59,0,
275,94,338,349,403,150,120,
0,0,0,0,0,0,0,
0,0,0,0,84,0,0,
0,0,51,0,0,0,0,
0,0,0,0,0,0,0,
20,16,225,462,105,0,0,
0,0,0,0,60,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,87,223,115,53,54,
0,0,0,110,0,0,0,
0,0,0,55,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
88,213,159,276,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
32,97,92,956,629,34,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
27,64,320,440,190,79,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,37,0,0,
0,0,0,0,49,0,0,
0,0,65,488,209,20,0,
0,0,0,0,0,0,0,
0,0,0,0,46,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,31,148,284,0,0,65,
33,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
92,0,271,75,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0
*****
