2010 Education by Immigration status in Arizona, race/ethnicity, gender, age 25+, wgtd 2008-10 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
35,0,0,0,0,0,0,
0,0,21,59,0,0,0,
1899,1189,3154,3861,740,370,111,
19,0,45,19,27,0,27,
37,0,18,60,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
5786,674,1733,1783,239,364,34,
113,0,0,56,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,20,0,0,
121,0,0,0,0,0,0,
0,26,155,287,59,0,0,
0,0,0,0,0,0,0,
0,0,0,31,0,0,0,
0,0,0,93,84,0,0,
0,0,0,100,0,11,0,
0,27,118,145,209,27,20,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,56,125,162,15,23,30,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,127,23,151,18,0,0,
0,0,0,0,0,0,0,
22,8,28,91,53,0,27,
0,0,0,0,0,0,0,
30,0,0,0,0,0,0,
0,0,0,0,0,18,0,
0,0,0,0,0,0,0,
19,21,0,30,23,50,0,
0,0,0,25,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,20,0,86,91,28,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,26,0,0,0,
45,0,0,0,65,0,0,
54,0,79,128,33,48,0,
0,0,0,0,0,0,0,
0,0,19,0,26,0,0,
66,0,30,45,19,0,0,
0,0,0,63,0,0,0,
0,30,101,157,33,188,0,
0,0,0,58,0,0,0,
0,0,0,0,31,20,0,
0,0,33,0,0,0,7,
0,0,0,0,0,0,0,
0,0,0,88,0,72,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
30,0,29,0,0,0,0,
0,0,0,0,91,0,92,
0,0,18,47,21,27,19,
62,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
205,553,1135,2358,1024,150,67,
0,0,0,0,0,0,0,
0,59,0,0,0,0,0,
0,0,29,0,0,0,0,
0,29,0,80,77,0,99,
81,285,960,1691,870,309,51,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
52,0,0,0,39,29,32,
113,423,911,1343,389,274,49,
0,0,0,0,76,55,0,
0,0,0,30,32,24,0,
0,0,49,30,41,30,0,
0,0,0,76,0,0,0,
77,39,697,1162,300,183,14,
0,0,0,0,0,0,0,
0,0,52,25,0,33,0,
0,0,0,26,34,0,0,
0,0,0,0,0,0,0,
180,108,300,648,335,83,34,
22,0,29,0,0,0,49,
0,0,0,0,14,0,0,
0,0,0,0,0,0,0,
31,0,0,0,0,0,0,
76,287,1447,3171,1287,445,140,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,19,0,31,
0,0,38,103,102,20,0,
58,74,486,2014,947,354,34,
0,62,0,203,0,0,0,
0,0,31,95,0,0,0,
0,26,22,18,0,0,0,
0,32,0,59,19,0,20,
45,146,761,1931,319,320,81,
0,0,83,234,48,43,0,
0,139,0,27,27,0,0,
32,0,0,0,32,0,0,
0,0,25,19,20,0,0,
106,65,640,1377,400,178,87,
0,0,59,60,0,25,0,
0,0,0,43,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
348,133,761,915,95,149,21,
77,0,20,22,57,12,31,
0,0,0,0,0,0,0,
0,0,0,0,24,0,0,
0,0,0,0,0,0,24
*****
