2010 Education by Immigration status in South Carolina, race/ethnicity, gender, age 25+, wgtd 2008-10 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
0,0,0,0,0,0,0,
17459,7476,12635,6293,1579,1509,476,
46,106,86,143,0,22,16,
0,0,0,0,0,0,0,
0,26,0,40,0,30,0,
0,0,0,0,0,0,0,
2015,9332,24749,35057,11644,3629,1205,
0,0,0,0,0,0,0,
0,28,61,12,92,0,0,
0,0,103,10,17,238,18,
82,21,138,369,326,137,57,
2602,7643,31974,32362,9984,5225,1360,
0,0,26,0,0,0,0,
0,0,137,79,111,140,0,
0,0,34,57,182,0,0,
91,43,53,97,157,13,61,
3593,10126,36043,31897,10581,5176,696,
17,0,0,24,0,0,0,
18,0,57,181,28,0,18,
0,0,84,22,0,0,0,
0,0,107,0,0,0,96,
7249,9962,28597,19383,5869,4457,799,
83,57,122,222,22,0,75,
0,27,19,8,0,0,0,
0,18,0,0,32,0,0,
17,0,0,0,0,0,0,
23220,12924,21369,10571,3701,2726,395,
101,32,98,28,0,0,0,
0,0,0,0,0,27,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
57,34,245,229,263,92,0,
0,0,0,0,0,0,0,
0,43,179,460,135,147,19,
203,50,137,56,89,0,121,
0,0,210,0,839,1226,168,
30,21,0,0,304,0,105,
0,0,68,342,35,70,127,
47,70,128,310,60,15,66,
140,0,292,187,82,252,365,
302,61,99,111,533,275,128,
0,123,82,0,79,0,0,
42,0,0,244,306,48,0,
0,57,107,254,143,140,154,
75,144,18,178,25,112,254,
0,22,129,68,109,199,17,
47,0,0,89,62,0,0,
111,31,109,238,120,117,109,
43,0,114,112,92,0,247,
0,0,110,181,36,0,0,
0,0,46,81,204,0,0,
0,0,0,30,0,28,23,
49,37,0,76,163,192,354,
110,0,78,19,19,103,0,
0,25,21,66,61,24,0,
0,12,0,0,0,0,13,
0,60,76,414,806,97,36,
0,0,0,0,24,0,0,
0,37,259,174,196,0,100,
8,0,117,176,218,18,0,
16,0,244,573,1006,900,276,
0,0,89,169,334,12,197,
0,0,123,75,118,67,13,
139,86,381,555,127,46,134,
164,124,100,325,531,211,173,
92,0,277,198,472,172,142,
82,0,247,89,0,45,41,
122,0,271,296,92,78,32,
133,139,201,434,223,139,87,
47,75,131,181,112,72,96,
40,66,198,37,242,0,26,
0,22,29,11,148,0,0,
343,235,314,383,328,118,0,
0,58,90,125,150,116,0,
173,0,181,118,43,0,0,
0,252,0,55,79,222,0,
7,0,62,32,69,27,17,
264,135,346,121,451,134,98,
394,18,106,60,27,60,0,
36,2,74,0,16,0,0,
56,36,91,0,0,15,0,
697,177,1728,2256,347,18,18,
0,0,0,0,0,0,0,
343,74,164,128,0,35,0,
3405,1125,2207,697,154,56,147,
6551,1957,5001,1282,506,80,67,
191,324,1113,1149,481,196,57,
105,21,96,94,23,36,0,
1093,168,591,281,64,0,29,
2070,1019,1303,910,173,41,86,
3671,605,1442,805,75,64,34,
422,129,552,582,480,69,35,
184,73,116,340,69,0,0,
569,125,444,346,88,0,0,
661,78,539,289,194,0,0,
982,173,540,423,143,103,51,
145,155,349,710,239,81,27,
49,0,279,123,0,0,37,
56,13,106,48,43,0,20,
51,41,73,367,64,119,0,
288,50,81,3,112,56,0,
178,121,401,295,141,0,38,
234,49,97,64,64,0,127,
149,0,44,48,0,0,0,
81,0,32,23,0,0,0,
205,0,0,86,48,16,0,
656,398,1439,1998,709,81,35,
0,0,83,29,0,84,0,
85,7,92,275,48,117,0,
2005,921,936,237,194,0,38,
3745,756,2572,1114,375,39,16,
235,114,981,1212,827,329,62,
86,56,93,18,76,30,0,
216,258,500,342,0,0,87,
1440,259,1416,670,119,0,0,
2203,264,960,586,245,133,66,
190,192,541,1113,769,260,0,
150,0,211,143,91,23,0,
117,106,175,131,6,217,0,
217,70,644,261,19,52,0,
843,150,411,148,262,95,90,
32,64,356,620,340,132,266,
65,46,90,288,63,0,35,
183,30,0,21,19,33,0,
167,0,64,124,26,0,0,
306,53,169,0,58,0,28,
374,159,682,269,53,25,68,
222,0,86,96,65,121,0,
100,0,76,17,0,0,0,
35,0,67,0,114,0,25,
387,0,242,20,0,0,0,
65,89,169,404,0,21,0,
0,0,0,18,0,0,0,
0,0,0,0,0,0,0,
65,0,0,0,0,0,0,
0,0,140,0,0,0,0,
134,169,146,267,102,64,0,
0,0,0,0,0,0,0,
24,0,0,0,0,0,0,
15,0,0,4,0,0,0,
0,0,0,0,0,0,0,
75,342,317,495,74,0,62,
0,0,0,0,0,0,0,
0,0,0,0,29,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
264,17,258,153,20,44,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
164,43,134,130,0,12,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,103,131,52,119,67,86,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,15,0,0,0,0,0,
0,0,0,27,0,0,0,
9,23,200,511,49,0,28,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
117,168,454,458,39,3,0,
0,41,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
47,180,264,272,27,0,0,
4,0,0,46,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
110,166,60,96,0,7,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,71,0,38,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,16,0,0,
266,0,25,0,184,26,0,
0,0,0,172,258,0,21,
0,0,31,0,0,0,0,
0,0,0,32,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,24,
0,0,37,55,101,0,0,
0,0,0,0,0,0,0,
0,0,140,0,0,0,0,
0,0,0,0,98,0,0,
0,0,0,0,0,0,0,
0,40,0,0,21,26,0,
0,0,0,0,0,0,0,
0,0,18,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,26,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,102,31,33,0,0,
0,0,0,0,0,0,0,
0,0,0,28,0,0,0,
0,0,0,30,0,0,0,
86,0,60,0,0,75,0,
86,0,19,0,56,0,0,
0,0,0,0,0,0,0,
60,0,0,0,17,0,0,
0,0,0,0,0,0,0,
0,0,64,0,0,24,0,
53,0,42,52,19,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,80,0,0,0,0,
0,18,0,0,0,28,18,
0,0,20,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
30,0,26,0,17,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
20,0,0,0,0,0,0,
196,429,1084,1358,637,88,48,
0,0,28,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,39,0,0,0,
0,0,59,93,0,0,0,
90,228,350,773,253,0,205,
0,0,0,0,0,83,0,
0,0,0,0,0,20,0,
115,0,0,0,0,0,0,
0,0,0,0,0,0,0,
52,240,687,826,171,159,7,
0,0,0,0,0,31,0,
22,0,0,0,0,26,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
64,111,396,482,188,77,53,
0,0,0,78,0,0,0,
0,5,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
516,132,268,129,134,52,61,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,191,733,963,733,215,71,
0,0,0,0,0,0,0,
0,0,27,0,0,0,0,
0,0,65,26,0,29,0,
0,0,0,27,0,0,0,
115,106,663,914,459,269,47,
0,0,0,21,0,0,0,
0,0,0,80,0,0,0,
0,0,0,119,17,16,0,
0,0,0,0,0,25,0,
183,76,468,1272,358,94,19,
0,0,0,32,0,0,39,
0,0,27,46,38,0,0,
0,0,0,20,0,0,0,
0,0,50,0,0,13,0,
56,192,494,486,212,164,48,
0,0,0,0,0,0,0,
18,0,26,0,0,0,0,
0,0,0,27,0,0,0,
0,0,0,0,0,0,0,
181,200,514,218,38,46,48,
15,0,24,0,0,0,0,
0,0,0,0,0,0,0,
20,0,0,0,12,14,0,
0,0,0,0,0,0,0
*****
