2010 Education by Immigration status in Hawaii, race/ethnicity, gender, age 25+, wgtd 2008-10 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
406,313,1590,1355,757,140,114,
363,1047,8142,8111,6083,1579,709,
0,49,607,1569,461,231,25,
106,466,1670,1687,495,30,171,
171,274,1034,1412,703,258,193,
357,199,1241,823,843,142,58,
726,1405,9389,11576,6894,1447,1527,
402,406,1522,2092,448,214,144,
698,399,1278,1070,761,226,49,
570,104,732,793,744,67,120,
199,245,1251,750,785,83,127,
952,657,6076,8505,6725,2257,1483,
1517,324,1757,2476,815,248,148,
622,312,903,704,582,132,140,
540,185,761,329,254,54,37,
473,184,1063,381,312,27,27,
3531,1937,15243,7017,5817,1440,1029,
2200,337,2393,1583,1432,463,380,
758,118,453,608,127,19,0,
837,144,709,211,152,40,0,
627,57,419,79,223,88,0,
183,323,6316,7713,6663,1322,862,
0,0,74,88,99,90,0,
0,94,176,1035,695,23,49,
200,268,1595,1713,968,73,216,
197,382,2057,2923,2250,539,126,
209,769,7233,9042,5767,1954,1025,
0,64,827,1137,906,171,31,
257,78,1482,2224,847,172,0,
326,337,1986,2766,2053,154,141,
420,209,1787,1758,1494,200,0,
599,669,6923,12414,7380,2217,1005,
423,168,1656,3095,1015,153,164,
564,487,2045,1815,1340,217,136,
800,199,1674,1457,1538,168,95,
467,443,1383,837,790,125,50,
629,658,5390,9640,7401,2383,1024,
1577,563,2970,2952,2511,371,29,
696,255,534,831,974,254,23,
598,248,779,561,501,162,35,
794,312,727,326,527,136,0,
6643,2646,21598,9007,4575,1698,1043,
3961,1316,4760,2865,1524,313,114,
2518,272,1040,220,218,61,32,
1645,131,468,268,366,0,69,
663,113,698,307,156,0,26,
128,181,2372,2664,754,32,102,
0,0,24,0,47,0,0,
0,0,0,58,74,0,0,
89,0,426,53,46,0,0,
108,12,204,55,0,0,0,
0,254,2167,1522,700,103,140,
0,0,50,131,107,0,0,
139,69,170,96,34,25,0,
110,25,83,76,0,0,0,
47,6,99,21,24,0,23,
119,444,1649,1170,291,222,91,
57,0,18,112,0,0,0,
0,0,37,65,22,0,7,
0,28,0,43,21,31,0,
0,0,39,0,0,28,0,
204,141,789,840,481,65,300,
0,0,0,53,45,50,0,
60,0,0,0,0,0,0,
0,0,0,0,0,0,46,
0,0,0,0,0,0,0,
537,321,566,347,216,2,43,
41,0,83,0,0,10,63,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
143,252,2007,2370,1016,302,149,
0,0,0,0,0,31,0,
60,56,67,25,0,45,0,
30,102,110,213,47,0,35,
196,0,440,0,22,0,0,
222,219,1220,1464,701,391,130,
0,78,0,47,0,75,76,
0,0,170,39,0,0,0,
55,22,99,187,118,39,0,
0,0,26,0,66,25,0,
143,151,1279,1183,601,271,65,
0,34,25,224,0,0,0,
0,0,6,24,197,9,23,
0,0,0,48,0,0,0,
0,0,142,38,0,0,64,
132,186,1013,711,145,39,16,
31,0,83,38,0,17,0,
0,0,0,0,0,0,0,
0,0,0,0,42,0,0,
70,0,0,0,0,0,0,
424,430,579,318,97,0,32,
96,0,220,147,46,0,0,
0,0,0,0,0,0,0,
80,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,96,65,20,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,29,24,241,28,0,0,
0,0,0,29,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,45,287,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,37,56,180,36,44,0,
0,0,0,0,0,0,41,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
12,0,0,20,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,129,23,0,0,
0,0,0,0,0,0,0,
0,0,0,0,20,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,67,134,33,41,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,38,38,17,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,33,0,0,0,
0,0,0,0,0,0,0,
0,0,0,134,0,48,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,97,7,0,0,57,
18,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,100,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,21,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,47,15,23,37,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
7,0,0,37,0,0,0,
0,0,0,0,0,0,0,
0,8,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,29,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,31,10,25,79,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,64,0,0,0,
0,0,0,55,73,0,36,
0,0,0,0,0,0,0,
0,0,17,0,0,0,0,
0,0,13,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,20,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,7,0,0,0,
0,0,23,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
24,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
59,687,7756,6886,2594,461,120,
0,0,17,0,0,0,0,
0,20,0,88,0,0,0,
0,0,0,135,0,0,0,
0,0,99,58,0,0,0,
314,703,5572,6395,2412,372,286,
0,0,108,94,76,0,0,
0,0,0,56,22,0,0,
0,0,59,29,0,0,0,
0,0,26,0,0,0,0,
314,672,6181,5285,1275,457,197,
0,59,40,19,61,38,34,
0,0,0,7,30,0,0,
0,0,90,0,0,0,0,
0,0,0,174,0,0,0,
506,444,3227,3547,1278,441,389,
0,0,11,91,133,21,0,
25,0,0,23,0,0,0,
0,0,0,0,0,0,0,
0,0,27,0,0,0,0,
552,608,3380,1646,739,154,138,
23,0,225,20,18,0,0,
36,0,0,20,0,0,6,
23,0,0,24,23,0,0,
19,0,0,0,0,29,0,
164,792,5793,6589,3692,1068,49,
0,0,0,0,0,0,0,
0,0,0,0,73,0,0,
0,0,189,136,25,39,0,
0,0,22,55,0,74,0,
212,258,5651,5381,1646,608,617,
0,0,41,28,23,18,0,
0,27,0,55,0,0,0,
0,0,30,0,19,0,0,
0,0,78,0,0,0,0,
102,349,4874,5647,1930,485,316,
0,23,9,11,0,23,0,
0,0,64,44,31,0,29,
0,9,0,0,99,0,0,
52,0,0,0,0,0,0,
449,385,3521,3997,1057,405,323,
29,0,54,26,80,0,0,
0,0,0,22,0,0,0,
0,0,0,0,0,0,0,
14,22,25,0,25,0,0,
1077,604,4066,1834,729,415,179,
21,25,207,76,0,0,0,
44,22,0,0,0,0,0,
21,0,0,22,0,0,0,
8,0,26,0,0,0,0
*****
