2010 Education by Immigration status in Indiana, race/ethnicity, gender, age 25+, wgtd 2008-10 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
0,0,0,0,0,0,0,
0,0,0,0,128,0,40,
0,0,70,0,0,0,39,
0,0,0,0,0,0,0,
29,0,122,272,28,27,31,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,70,0,0,
0,0,83,0,30,109,0,
0,0,95,15,0,29,0,
0,0,0,0,39,0,0,
0,0,28,0,127,0,0,
0,0,117,0,0,0,0,
97,0,0,34,0,0,0,
23,101,26,35,0,43,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,87,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,42,49,
0,0,0,44,28,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
108,168,1378,1814,544,338,114,
0,0,0,0,0,0,0,
0,0,21,28,0,0,61,
0,0,0,0,48,0,0,
0,0,0,139,106,41,0,
180,287,1413,1569,800,130,70,
0,0,42,101,47,0,0,
0,0,0,0,0,0,0,
0,0,58,32,0,0,0,
0,44,0,54,0,0,0,
104,532,1327,1149,318,377,118,
0,0,0,75,41,0,0,
0,0,0,0,53,0,0,
0,0,48,0,0,0,0,
0,0,0,0,103,0,0,
237,191,456,846,293,127,80,
0,0,53,0,0,66,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
241,279,403,516,30,19,56,
0,23,0,0,0,0,61,
0,0,0,0,0,0,0,
0,0,60,0,0,0,0,
0,0,0,0,0,0,0,
176,452,929,1255,1147,19,36,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,58,0,0,
38,0,49,0,85,0,0,
122,101,1023,1290,867,192,81,
0,0,27,77,0,0,0,
0,23,0,0,0,0,0,
0,0,0,28,0,44,0,
0,0,39,0,28,0,0,
94,334,1099,982,342,107,121,
0,0,105,0,61,0,25,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,2,0,0,0,
144,358,1153,710,189,181,74,
0,0,54,22,0,0,0,
0,0,0,0,0,0,0,
0,0,62,0,0,0,0,
0,0,0,0,0,0,0,
538,359,1005,507,66,98,53,
0,0,41,17,0,16,0,
31,0,0,0,0,0,0,
0,0,52,0,0,0,0,
0,0,0,0,0,0,0
*****
