2010 Education by Immigration status in Illinois, race/ethnicity, gender, age 25+, wgtd 2008-10 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
0,0,50,0,0,0,0,
30,0,304,695,70,132,57,
158,0,70,57,0,0,0,
21,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,18,0,0,
95,76,232,167,41,55,52,
52,0,26,0,0,0,0,
4,0,0,0,0,0,0,
31,0,0,0,0,0,0,
0,0,0,0,0,0,0,
70,22,219,820,166,36,22,
0,0,0,0,0,0,0,
0,0,0,22,31,0,0,
0,0,50,0,0,0,0,
86,0,0,0,100,0,0,
0,176,249,676,74,6,36,
0,0,0,56,0,0,0,
111,0,0,0,0,77,0,
149,0,141,88,0,0,0,
0,0,0,0,0,16,0,
29,92,609,548,127,116,86,
64,0,12,0,0,0,0,
51,0,0,0,0,0,0,
109,38,63,0,0,0,0,
0,0,0,31,0,0,0,
60,67,370,373,172,194,81,
41,0,165,4,0,0,0,
21,119,0,0,0,0,0,
39,0,0,0,0,0,0,
0,0,0,0,0,0,0,
70,161,248,341,84,11,19,
93,0,0,0,21,0,0,
0,0,0,0,0,0,0,
4,45,0,0,0,0,0,
26,0,0,0,0,0,0,
0,22,305,167,433,38,33,
0,0,0,0,0,0,0,
138,0,0,0,27,0,0,
77,0,0,157,108,32,23,
0,85,10,45,169,0,0,
29,0,196,94,35,0,0,
223,0,95,22,0,13,0,
164,66,0,110,57,0,0,
71,70,0,30,0,17,31,
196,94,0,73,64,182,0,
0,75,24,139,42,180,94,
0,0,0,70,0,0,0,
0,0,28,29,25,0,0,
0,0,69,0,0,94,0,
0,0,0,0,0,0,0,
0,0,67,137,27,0,26,
33,0,0,0,0,0,0,
0,0,0,0,102,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
23,0,0,37,0,0,0,
0,0,0,0,0,40,11,
0,0,0,65,0,0,0,
0,0,0,50,0,0,0,
0,0,124,0,125,0,0,
171,88,217,250,411,30,0,
0,0,0,0,34,0,0,
25,0,0,0,174,0,0,
124,79,150,92,59,31,29,
39,0,0,29,112,128,0,
0,43,117,137,149,209,0,
0,0,7,0,61,0,0,
0,0,47,116,100,0,0,
110,0,74,181,71,0,0,
0,0,0,27,136,0,0,
0,21,93,401,110,77,9,
40,0,0,34,0,0,39,
0,0,0,85,30,0,0,
27,0,21,37,0,0,0,
111,0,49,0,34,0,0,
123,0,0,141,23,29,0,
0,0,0,72,58,0,41,
0,0,65,0,0,0,0,
57,0,0,0,0,0,0,
0,0,0,0,122,0,0,
57,0,51,0,20,28,0,
23,0,0,41,0,0,0,
0,0,0,0,84,0,0,
0,0,0,0,0,0,0,
136,0,42,0,0,0,0,
143,469,2013,2790,2255,662,449,
0,0,55,0,0,0,0,
0,0,0,0,51,0,31,
0,0,51,29,197,40,33,
0,0,239,161,105,80,27,
87,530,1624,2207,1748,486,212,
0,0,28,61,23,0,25,
0,0,0,193,133,60,31,
17,0,30,130,210,217,20,
40,0,54,23,105,0,90,
201,501,876,1063,550,391,38,
0,0,104,29,102,239,0,
0,0,62,99,0,0,0,
0,86,0,0,120,0,0,
66,0,26,38,0,0,0,
159,132,621,838,441,152,140,
30,0,0,81,151,79,79,
0,0,51,48,0,0,0,
0,0,32,91,42,22,0,
0,0,46,43,43,0,0,
257,176,737,633,238,182,84,
27,0,59,43,25,0,32,
57,0,0,0,0,0,0,
0,0,31,0,0,0,0,
44,0,34,40,37,0,28,
227,140,1251,3189,2605,879,320,
0,0,0,0,0,0,0,
0,21,0,61,25,25,0,
0,0,0,42,134,0,44,
0,41,104,165,164,72,0,
58,187,1158,2822,1360,906,198,
0,0,51,73,27,26,0,
0,0,46,0,29,0,0,
0,29,53,147,272,98,40,
65,0,58,26,137,28,39,
300,152,660,1809,900,555,296,
0,43,53,41,150,0,0,
0,0,58,26,78,120,0,
82,0,63,51,108,45,0,
4,40,27,15,0,0,0,
23,105,877,1676,437,336,24,
42,57,51,34,123,49,34,
22,62,0,39,76,0,0,
30,0,0,0,0,0,0,
24,0,28,0,44,0,0,
290,237,866,1016,436,353,81,
92,21,5,52,79,0,38,
159,20,92,19,27,0,0,
53,0,34,19,0,0,27,
0,0,0,0,85,0,0
*****
