35678,3987,1458,972,35951,4356,1051,501,47755,4924,1223,433,121416,9660,3294,1821,7993,3062,811,1055,9600,3274,723,342,7908,2735,1250,1010,23721,8627,2175,1898,
20275,26628,20036,7783,33737,22684,14993,4416,70425,68068,42619,13834,49358,15948,7170,1977,48199,8747,1497,1235,66032,10853,3646,1846,132659,31062,8815,3610,335090,42481,13610,7507,
85228,16158,1919,1860,94656,15465,4302,2465,148998,26766,7874,3216,272105,40091,11305,5569,86922,16619,2686,2518,85689,13739,3099,2398,107958,15885,4069,3339,202597,24611,6800,3829,
36070,10162,2798,2171,33610,6054,1988,1080,37319,6358,2016,1403,69829,12017,3677,2586,7155,3353,904,1139,6109,3821,2378,1261,6362,2243,1373,1132,8559,2965,1294,1307,
852083,177150,58892,30148,456669,85455,17970,12224,257413,110262,27376,8806,32246,7872,2080,863,1263363,55944,16928,18417,676386,29343,5986,7581,537446,36489,6283,4880,248202,18041,4246,3314,
953818,46085,11645,16105,476882,20577,5436,4031,465838,18594,3564,3079,262839,10427,3769,1890,537232,23064,7689,10477,234672,9017,2482,1824,261234,8788,2875,1881,163551,8223,2006,509,
240818,18645,4885,4180,90151,6426,1614,1262,78040,7699,1327,800,55211,4504,940,755,60757,18100,4746,4814,19883,8448,1483,1250,14575,5494,1920,1436,15440,4702,1665,1665,
301788,170127,59076,24591,272779,106357,20243,11753,240336,164844,46289,13179,42926,15672,4418,1197,467072,86684,15315,15640,381056,69568,11095,10678,454378,93375,15778,9940,246441,39782,6763,4430,
477567,82936,17902,20231,341399,56090,13779,9620,387838,65322,15100,9043,210181,37156,7338,5943,294252,60495,13688,17469,200606,37197,6451,6011,220208,35163,7688,5701,122696,17622,3294,2456,
124883,29290,10735,8187,73145,17792,5594,3367,66462,14036,3739,2732,34769,5942,1017,1513,25876,13744,4116,4590,12555,6124,2625,1766,7132,5691,2357,1359,7643,3613,1267,1612,
32641,12910,6037,2004,31694,6898,916,1272,19784,5556,1620,628,1589,145,0,0,34947,3332,494,707,47490,3125,721,538,46095,3606,646,404,15771,1135,484,0,
34569,3158,809,418,53575,3323,1475,506,43458,2368,164,526,17351,1409,600,255,18049,958,260,801,30627,1791,577,63,36080,1548,231,298,18683,1100,184,211,
10683,761,386,80,10315,771,327,373,12102,1120,380,126,7286,853,66,61,3548,545,222,355,1837,481,94,117,1272,741,79,347,2177,421,326,131,
17284,13468,5370,1468,23534,8943,1791,887,19450,11799,2595,1386,2511,1810,0,0,16239,4709,838,704,28545,6745,1452,1335,43271,9239,1791,290,16128,2725,468,151,
19084,4069,1018,1014,36621,6069,1974,674,47875,8337,2549,786,18969,1800,796,0,13649,1853,839,340,22922,3825,1206,810,29489,5547,755,173,14221,1789,762,658,
7221,1987,650,170,10269,2185,716,258,9555,2843,449,353,4636,829,209,276,1856,1336,364,453,1745,917,210,431,1276,673,393,216,1040,356,236,105,
3233,781,919,394,5227,1185,801,645,3925,1473,1112,423,1318,86,0,0,4539,975,0,0,6443,450,327,0,8638,883,0,0,8349,1028,0,0,
4554,232,170,252,6585,448,158,258,6706,987,0,0,8027,176,0,0,2798,54,0,0,1942,27,0,0,5327,367,176,148,5208,201,73,0,
1884,117,0,0,1649,73,0,0,1617,76,0,0,2564,82,0,0,296,0,0,0,126,0,0,116,29,316,0,94,313,112,0,0,
1275,2267,1072,166,3045,2086,404,240,2220,3052,782,503,1298,248,180,117,3119,382,117,0,2130,1107,0,156,7207,1794,493,401,8123,1313,587,82,
2667,369,67,46,3538,944,417,106,5478,632,324,0,6612,1884,0,97,1146,197,0,102,2582,1094,131,67,3615,981,194,55,3463,756,123,0,
628,0,0,214,682,0,0,81,735,340,183,0,1201,630,0,0,224,0,133,0,311,316,168,0,312,0,0,78,0,107,0,0,
32194,26888,13531,6750,50143,15152,3509,1637,51474,30446,9269,1981,10970,2172,1236,612,33825,3485,1401,173,73164,5380,1341,701,95906,6795,1944,1103,77308,6873,862,172,
44032,3550,772,1259,73540,4554,1232,1020,89677,5475,789,880,78183,3239,937,325,24590,1703,195,687,45753,3001,515,119,57471,3111,577,490,61293,2664,640,114,
13759,1202,527,291,19248,2119,304,60,20709,2010,472,147,22212,1951,534,191,4861,897,753,100,3491,1269,283,188,4302,2309,518,0,3765,1177,878,933,
20859,28630,16565,5502,33582,19859,4991,1595,48456,36556,11560,3205,11489,5720,1338,693,19877,5922,892,718,47616,11032,853,1353,84172,18520,5398,1916,67514,11643,2323,397,
23716,5976,960,1329,50205,10469,2479,2173,71001,16246,3219,1751,49684,9855,2455,2116,17541,3560,1016,586,36731,6005,1453,861,54841,11300,3500,1615,37725,4779,1134,1497,
8466,3194,966,264,15273,3486,577,1195,16747,4103,1804,1069,11894,2591,1162,1045,2791,1907,516,598,2961,1575,1077,426,2597,1797,796,716,1980,1947,1058,719
*****
